league,season_label,matchday,cutoff,match_id,home,away,kickoff,fthg,ftag,elo_available,team_stats_missing,A_market,A_poisson,A_conf,A_disagree,A_min_conf,A_admitted,A_hit,B_market,B_conf,B_admitted,B_n_admitted_markets,B_hit
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|129,Cagliari,Verona,2024-11-29T19:45:00Z,1,0,True,0,GG,0.596139,0.596139,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|130,Como,Monza,2024-11-30T14:00:00Z,1,1,True,0,U2.5,0.671069,0.671069,0.0,0.6,True,1,U2.5,0.671069,True,2,1
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|131,Milan,Empoli,2024-11-30T17:00:00Z,3,0,True,0,1,0.638417,0.60393,0.086217,0.55,True,1,1,0.60393,True,1,1
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|132,Bologna,Venezia,2024-11-30T19:45:00Z,3,0,True,0,1,0.645414,0.644888,0.001314,0.55,True,1,1,0.644888,True,1,1
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|133,Udinese,Genoa,2024-12-01T11:30:00Z,0,2,True,0,U2.5,0.517254,0.517254,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|134,Parma,Lazio,2024-12-01T14:00:00Z,3,1,True,0,2,0.789311,0.650267,0.347611,0.55,False,0,,,False,0,
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|135,Torino,Napoli,2024-12-01T14:00:00Z,0,1,True,0,U2.5,0.619725,0.619725,0.0,0.6,True,1,U2.5,0.619725,True,1,1
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|136,Lecce,Juventus,2024-12-01T19:45:00Z,1,1,True,0,2,0.673239,0.615423,0.144539,0.55,True,0,2,0.615423,True,1,0
Serie A,2024/25,14,2024-11-29T19:45:00+00:00,SerieA|2024|137,Roma,Atalanta,2024-12-02T19:45:00Z,0,2,True,0,2,0.733019,0.599332,0.334219,0.55,False,1,,,False,0,
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|138,Inter,Parma,2024-12-06T17:30:00Z,3,1,True,0,1,0.869539,0.817923,0.129039,0.55,True,1,1,0.817923,True,2,1
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|139,Atalanta,Milan,2024-12-06T19:45:00Z,2,1,True,0,GG,0.574055,0.574055,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|140,Genoa,Torino,2024-12-07T14:00:00Z,0,0,True,0,U2.5,0.552807,0.552807,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|141,Juventus,Bologna,2024-12-07T17:00:00Z,2,2,True,0,U2.5,0.624387,0.624387,0.0,0.6,True,0,U2.5,0.624387,True,1,0
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|142,Roma,Lecce,2024-12-07T19:45:00Z,4,1,True,0,GG,0.524905,0.524905,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|143,Fiorentina,Cagliari,2024-12-08T11:30:00Z,1,0,True,0,1,0.809507,0.754744,0.136907,0.55,True,1,1,0.754744,True,2,1
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|144,Verona,Empoli,2024-12-08T14:00:00Z,1,4,True,0,U2.5,0.63611,0.63611,0.0,0.6,True,0,U2.5,0.63611,True,1,0
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|145,Venezia,Como,2024-12-08T17:00:00Z,2,2,True,0,U2.5,0.530895,0.530895,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|146,Napoli,Lazio,2024-12-08T19:45:00Z,0,1,True,0,U2.5,0.605575,0.605575,0.0,0.6,True,1,U2.5,0.605575,True,1,1
Serie A,2024/25,15,2024-12-06T17:30:00+00:00,SerieA|2024|147,Monza,Udinese,2024-12-09T19:45:00Z,1,2,True,0,U2.5,0.678189,0.678189,0.0,0.6,True,0,U2.5,0.678189,True,2,0
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|148,Empoli,Torino,2024-12-13T19:45:00Z,0,1,True,0,U2.5,0.682249,0.682249,0.0,0.6,True,1,U2.5,0.682249,True,2,1
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|149,Cagliari,Atalanta,2024-12-14T14:00:00Z,0,1,True,0,2,0.813469,0.720561,0.232269,0.55,True,1,2,0.720561,True,3,1
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|150,Udinese,Napoli,2024-12-14T17:00:00Z,1,3,True,0,U2.5,0.627235,0.627235,0.0,0.6,True,0,U2.5,0.627235,True,1,0
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|151,Juventus,Venezia,2024-12-14T19:45:00Z,2,2,True,0,1,0.81934,0.764124,0.13804,0.55,True,0,1,0.764124,True,1,0
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|152,Lecce,Monza,2024-12-15T11:30:00Z,2,1,True,0,U2.5,0.628789,0.628789,0.0,0.6,True,0,U2.5,0.628789,True,1,0
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|154,Parma,Verona,2024-12-15T14:00:00Z,2,3,True,0,1,0.606066,0.5762,0.074666,0.55,True,0,1,0.5762,True,1,0
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|155,Como,Roma,2024-12-15T17:00:00Z,2,0,True,0,U2.5,0.530872,0.530872,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|156,Milan,Genoa,2024-12-15T19:45:00Z,0,0,True,0,1,0.76451,0.666426,0.24521,0.55,True,0,1,0.666426,True,1,0
Serie A,2024/25,16,2024-12-13T19:45:00+00:00,SerieA|2024|157,Lazio,Inter,2024-12-16T19:45:00Z,0,6,True,0,GG,0.572529,0.572529,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|158,Verona,Milan,2024-12-20T19:45:00Z,0,1,True,0,2,0.799957,0.672014,0.319857,0.55,False,1,,,False,0,
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|159,Torino,Bologna,2024-12-21T14:00:00Z,0,2,True,0,U2.5,0.589849,0.589849,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|160,Genoa,Napoli,2024-12-21T17:00:00Z,1,2,True,0,U2.5,0.606789,0.606789,0.0,0.6,True,0,U2.5,0.606789,True,1,0
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|161,Lecce,Lazio,2024-12-21T19:45:00Z,1,2,True,0,2,0.619903,0.556862,0.157603,0.55,True,1,2,0.556862,True,1,1
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|162,Roma,Parma,2024-12-22T11:30:00Z,5,0,True,0,GG,0.614785,0.614785,0.0,0.6,True,0,GG,0.614785,True,2,0
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|163,Venezia,Cagliari,2024-12-22T14:00:00Z,2,1,True,0,GG,0.59995,0.59995,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|164,Atalanta,Empoli,2024-12-22T17:00:00Z,3,2,True,0,1,0.849829,0.770417,0.198529,0.55,True,1,1,0.770417,True,1,1
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|165,Monza,Juventus,2024-12-22T19:45:00Z,1,2,True,0,U2.5,0.697044,0.697044,0.0,0.6,True,0,U2.5,0.697044,True,3,0
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|166,Fiorentina,Udinese,2024-12-23T17:30:00Z,1,2,True,0,1,0.772624,0.709815,0.157024,0.55,True,0,1,0.709815,True,1,0
Serie A,2024/25,17,2024-12-20T19:45:00+00:00,SerieA|2024|167,Inter,Como,2024-12-23T19:45:00Z,2,0,True,0,1,0.771289,0.784253,0.032411,0.55,True,1,1,0.784253,True,1,1
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|168,Empoli,Genoa,2024-12-28T14:00:00Z,1,2,True,0,U2.5,0.661635,0.661635,0.0,0.6,True,0,U2.5,0.661635,True,1,0
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|169,Parma,Monza,2024-12-28T14:00:00Z,2,1,True,0,GG,0.535281,0.535281,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|170,Cagliari,Inter,2024-12-28T17:00:00Z,0,3,True,0,2,0.75999,0.753434,0.01639,0.55,True,1,2,0.753434,True,3,1
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|171,Lazio,Atalanta,2024-12-28T19:45:00Z,1,1,True,0,GG,0.575623,0.575623,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|172,Udinese,Torino,2024-12-29T11:30:00Z,2,2,True,0,U2.5,0.605007,0.605007,0.0,0.6,True,0,U2.5,0.605007,True,1,0
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|173,Napoli,Venezia,2024-12-29T14:00:00Z,1,0,True,0,1,0.804291,0.739055,0.163091,0.55,True,1,1,0.739055,True,1,1
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|174,Juventus,Fiorentina,2024-12-29T17:00:00Z,2,2,True,0,U2.5,0.614943,0.614943,0.0,0.6,True,0,U2.5,0.614943,True,1,0
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|175,Milan,Roma,2024-12-29T19:45:00Z,1,1,True,0,GG,0.565487,0.565487,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|176,Como,Lecce,2024-12-30T17:30:00Z,2,0,True,0,U2.5,0.577664,0.577664,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,18,2024-12-28T14:00:00+00:00,SerieA|2024|177,Bologna,Verona,2024-12-30T19:45:00Z,2,3,True,0,1,0.820805,0.766923,0.134705,0.55,True,0,1,0.766923,True,1,0
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|178,Venezia,Empoli,2025-01-04T14:00:00Z,1,1,True,0,U2.5,0.614838,0.614838,0.0,0.6,True,1,U2.5,0.614838,True,1,1
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|179,Fiorentina,Napoli,2025-01-04T17:00:00Z,0,3,True,0,U2.5,0.621559,0.621559,0.0,0.6,True,0,U2.5,0.621559,True,1,0
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|180,Verona,Udinese,2025-01-04T19:45:00Z,0,0,True,0,GG,0.524981,0.524981,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|181,Monza,Cagliari,2025-01-05T11:30:00Z,1,2,True,0,U2.5,0.526017,0.526017,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|182,Lecce,Genoa,2025-01-05T14:00:00Z,0,0,True,0,U2.5,0.564233,0.564233,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|183,Torino,Parma,2025-01-05T17:00:00Z,0,0,True,0,GG,0.553621,0.553621,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,19,2025-01-04T14:00:00+00:00,SerieA|2024|184,Roma,Lazio,2025-01-05T19:45:00Z,2,0,True,0,GG,0.576108,0.576108,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|185,Lazio,Como,2025-01-10T19:45:00Z,1,1,True,0,U2.5,0.549358,0.549358,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|186,Empoli,Lecce,2025-01-11T14:00:00Z,1,3,True,0,U2.5,0.640823,0.640823,0.0,0.6,True,0,U2.5,0.640823,True,1,0
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|187,Udinese,Atalanta,2025-01-11T14:00:00Z,0,0,True,0,2,0.774298,0.664539,0.274398,0.55,False,0,,,False,0,
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|188,Torino,Juventus,2025-01-11T17:00:00Z,1,1,True,0,U2.5,0.665293,0.665293,0.0,0.6,True,1,U2.5,0.665293,True,2,1
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|189,Milan,Cagliari,2025-01-11T19:45:00Z,1,1,True,0,1,0.796822,0.735013,0.154522,0.55,True,0,1,0.735013,True,2,0
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|190,Genoa,Parma,2025-01-12T11:30:00Z,1,0,True,0,GG,0.578936,0.578936,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|191,Venezia,Inter,2025-01-12T14:00:00Z,0,1,True,0,2,0.84098,0.779028,0.15488,0.55,True,1,2,0.779028,True,1,1
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|192,Bologna,Roma,2025-01-12T17:00:00Z,2,2,True,0,GG,0.543986,0.543986,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|193,Napoli,Verona,2025-01-12T19:45:00Z,2,0,True,0,1,0.845267,0.77964,0.164067,0.55,True,1,1,0.77964,True,1,1
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|194,Monza,Fiorentina,2025-01-13T19:45:00Z,2,1,True,0,U2.5,0.603257,0.603257,0.0,0.6,True,0,U2.5,0.603257,True,1,0
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|195,Como,Milan,2025-01-14T17:30:00Z,1,2,True,0,U2.5,0.555016,0.555016,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,20,2025-01-10T19:45:00+00:00,SerieA|2024|196,Atalanta,Juventus,2025-01-14T19:45:00Z,1,1,True,0,U2.5,0.558051,0.558051,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,19,2025-01-15T19:45:00+00:00,SerieA|2024|197,Inter,Bologna,2025-01-15T19:45:00Z,2,2,True,0,1,0.706384,0.685271,0.052784,0.55,True,0,1,0.685271,True,1,0
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|198,Roma,Genoa,2025-01-17T19:45:00Z,3,1,True,0,1,0.659375,0.579945,0.198575,0.55,True,1,1,0.579945,True,1,1
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|199,Bologna,Monza,2025-01-18T14:00:00Z,3,1,True,0,1,0.699003,0.677962,0.052603,0.55,True,1,1,0.677962,True,1,1
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|200,Juventus,Milan,2025-01-18T17:00:00Z,2,0,True,0,U2.5,0.587534,0.587534,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|201,Atalanta,Napoli,2025-01-18T19:45:00Z,2,3,True,0,U2.5,0.550605,0.550605,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|202,Fiorentina,Torino,2025-01-19T11:30:00Z,1,1,True,0,U2.5,0.586331,0.586331,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|203,Cagliari,Lecce,2025-01-19T14:00:00Z,4,1,True,0,GG,0.572151,0.572151,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|204,Parma,Venezia,2025-01-19T14:00:00Z,1,1,True,0,GG,0.603649,0.603649,0.0,0.6,True,1,GG,0.603649,True,1,1
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|205,Verona,Lazio,2025-01-19T17:00:00Z,0,3,True,0,2,0.596079,0.539487,0.141479,0.55,False,1,,,False,0,
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|206,Inter,Empoli,2025-01-19T19:45:00Z,3,1,True,0,1,0.877,0.8542,0.057,0.55,True,1,1,0.8542,True,1,1
Serie A,2024/25,21,2025-01-17T19:45:00+00:00,SerieA|2024|207,Como,Udinese,2025-01-20T19:45:00Z,4,1,True,0,U2.5,0.606176,0.606176,0.0,0.6,True,0,U2.5,0.606176,True,1,0
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|208,Torino,Cagliari,2025-01-24T19:45:00Z,2,0,True,0,U2.5,0.525071,0.525071,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|209,Como,Atalanta,2025-01-25T14:00:00Z,1,2,True,0,GG,0.532972,0.532972,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|210,Napoli,Juventus,2025-01-25T17:00:00Z,2,1,True,0,U2.5,0.702365,0.702365,0.0,0.6,True,0,U2.5,0.702365,True,2,0
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|211,Empoli,Bologna,2025-01-25T19:45:00Z,1,1,True,0,2,0.62048,0.566728,0.13438,0.55,True,0,U2.5,0.613911,True,2,1
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|212,Milan,Parma,2025-01-26T11:30:00Z,3,2,True,0,1,0.82189,0.714694,0.26799,0.55,False,1,O2.5,0.661075,True,1,1
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|213,Udinese,Roma,2025-01-26T14:00:00Z,1,2,True,0,2,0.630007,0.540444,0.223907,0.55,False,1,,,False,0,
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|214,Lecce,Inter,2025-01-26T17:00:00Z,0,4,True,0,2,0.88353,0.809318,0.18553,0.55,True,1,2,0.809318,True,1,1
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|215,Lazio,Fiorentina,2025-01-26T19:45:00Z,1,2,True,0,1,0.610083,0.55201,0.145183,0.55,True,0,1,0.55201,True,1,0
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|216,Venezia,Verona,2025-01-27T17:30:00Z,1,1,True,0,GG,0.546621,0.546621,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,22,2025-01-24T19:45:00+00:00,SerieA|2024|217,Genoa,Monza,2025-01-27T19:45:00Z,2,0,True,0,U2.5,0.638809,0.638809,0.0,0.6,True,1,U2.5,0.638809,True,1,1
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|218,Parma,Lecce,2025-01-31T19:45:00Z,1,3,True,0,GG,0.594007,0.594007,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|219,Monza,Verona,2025-02-01T14:00:00Z,0,1,True,0,U2.5,0.576071,0.576071,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|220,Udinese,Venezia,2025-02-01T14:00:00Z,3,2,True,0,U2.5,0.545798,0.545798,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|221,Atalanta,Torino,2025-02-01T17:00:00Z,1,1,True,0,1,0.608666,0.59428,0.035966,0.55,True,0,1,0.59428,True,1,0
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|222,Bologna,Como,2025-02-01T19:45:00Z,2,0,True,0,U2.5,0.585896,0.585896,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|223,Juventus,Empoli,2025-02-02T11:30:00Z,4,1,True,0,1,0.772124,0.728874,0.108124,0.55,True,1,1,0.728874,True,3,1
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|224,Fiorentina,Genoa,2025-02-02T14:00:00Z,2,1,True,0,U2.5,0.522445,0.522445,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|226,Roma,Napoli,2025-02-02T19:45:00Z,1,1,True,0,U2.5,0.560483,0.560483,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,23,2025-01-31T19:45:00+00:00,SerieA|2024|227,Cagliari,Lazio,2025-02-03T19:45:00Z,1,2,True,0,2,0.613873,0.550804,0.157673,0.55,True,1,GG,0.602866,True,2,1
Serie A,2024/25,23,2025-02-06T17:00:00+00:00,SerieA|2024|228,Fiorentina,Inter,2025-02-06T17:00:00Z,3,0,True,0,2,0.695714,0.614828,0.202214,0.55,True,0,2,0.614828,True,1,0
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|229,Como,Juventus,2025-02-07T19:45:00Z,1,2,True,0,2,0.672474,0.599445,0.182574,0.55,True,1,U2.5,0.642484,True,2,0
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|230,Verona,Atalanta,2025-02-08T14:00:00Z,0,5,True,0,2,0.690974,0.632304,0.146674,0.55,True,1,2,0.632304,True,1,1
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|231,Empoli,Milan,2025-02-08T17:00:00Z,0,2,True,0,2,0.697104,0.606022,0.227704,0.55,True,1,2,0.606022,True,1,1
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|232,Torino,Genoa,2025-02-08T19:45:00Z,1,1,True,0,U2.5,0.616809,0.616809,0.0,0.6,True,1,U2.5,0.616809,True,1,1
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|233,Venezia,Roma,2025-02-09T11:30:00Z,0,1,True,0,2,0.733738,0.622443,0.278238,0.55,False,1,,,False,0,
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|234,Cagliari,Parma,2025-02-09T14:00:00Z,2,1,True,0,O2.5,0.680616,0.680616,0.0,0.6,True,1,O2.5,0.680616,True,2,1
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|235,Lazio,Monza,2025-02-09T14:00:00Z,5,1,True,0,1,0.786942,0.733525,0.133542,0.55,True,1,1,0.733525,True,1,1
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|236,Lecce,Bologna,2025-02-09T17:00:00Z,0,0,True,0,2,0.728283,0.62425,0.260083,0.55,False,0,,,False,0,
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|237,Napoli,Udinese,2025-02-09T19:45:00Z,1,1,True,0,1,0.803209,0.751966,0.128109,0.55,True,0,1,0.751966,True,3,0
Serie A,2024/25,24,2025-02-07T19:45:00+00:00,SerieA|2024|238,Inter,Fiorentina,2025-02-10T19:45:00Z,2,1,True,0,1,0.569168,0.567541,0.004068,0.55,True,1,1,0.567541,True,1,1
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|239,Bologna,Torino,2025-02-14T19:45:00Z,3,2,True,0,1,0.601518,0.556871,0.111618,0.55,True,1,1,0.556871,True,1,1
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|240,Atalanta,Cagliari,2025-02-15T14:00:00Z,0,0,True,0,1,0.843887,0.791292,0.131487,0.55,True,0,1,0.791292,True,2,0
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|241,Lazio,Napoli,2025-02-15T17:00:00Z,2,2,True,0,U2.5,0.57808,0.57808,0.0,0.6,False,0,,,False,0,
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|242,Milan,Verona,2025-02-15T19:45:00Z,1,0,True,0,1,0.873943,0.784166,0.224443,0.55,True,1,1,0.784166,True,1,1
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|243,Fiorentina,Como,2025-02-16T11:30:00Z,0,2,True,0,1,0.676413,0.658088,0.045813,0.55,True,0,1,0.658088,True,1,0
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|244,Monza,Lecce,2025-02-16T14:00:00Z,0,0,True,0,U2.5,0.601335,0.601335,0.0,0.6,True,1,U2.5,0.601335,True,1,1
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|245,Udinese,Empoli,2025-02-16T14:00:00Z,3,0,True,0,U2.5,0.642239,0.642239,0.0,0.6,True,0,U2.5,0.642239,True,1,0
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|246,Parma,Roma,2025-02-16T17:00:00Z,0,1,True,0,2,0.778153,0.654292,0.309653,0.55,False,1,GG,0.632174,True,2,0
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|247,Juventus,Inter,2025-02-16T19:45:00Z,1,0,True,0,U2.5,0.582381,0.582381,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,25,2025-02-14T19:45:00+00:00,SerieA|2024|248,Genoa,Venezia,2025-02-17T19:45:00Z,2,0,True,0,1,0.564404,0.551243,0.032904,0.55,True,1,1,0.551243,True,1,1
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|249,Lecce,Udinese,2025-02-21T19:45:00Z,0,1,True,0,U2.5,0.552821,0.552821,0.0,0.6,False,1,,,False,0,
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|250,Parma,Bologna,2025-02-22T14:00:00Z,2,0,True,0,2,0.787017,0.67545,0.278917,0.55,False,0,,,False,0,
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|251,Venezia,Lazio,2025-02-22T14:00:00Z,0,0,True,0,2,0.811877,0.682206,0.324177,0.55,False,0,,,False,0,
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|252,Torino,Milan,2025-02-22T17:00:00Z,2,1,True,0,2,0.583422,0.494893,0.221322,0.55,False,0,,,False,0,
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|253,Inter,Genoa,2025-02-22T19:45:00Z,1,0,True,0,1,0.751897,0.725938,0.064897,0.55,True,1,1,0.725938,True,1,1
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|254,Como,Napoli,2025-02-23T11:30:00Z,2,1,True,0,U2.5,0.680859,0.680859,0.0,0.6,True,0,U2.5,0.680859,True,2,0
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|255,Verona,Fiorentina,2025-02-23T14:00:00Z,1,0,True,0,2,0.716498,0.625299,0.227998,0.55,True,0,2,0.625299,True,1,0
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|256,Empoli,Atalanta,2025-02-23T17:00:00Z,0,5,True,0,2,0.808757,0.716454,0.230757,0.55,True,1,2,0.716454,True,1,1
Serie A,2024/25,26,2025-02-21T19:45:00+00:00,SerieA|2024|257,Cagliari,Juventus,2025-02-23T19:45:00Z,0,1,True,0,2,0.658616,0.61581,0.107016,0.55,True,1,2,0.61581,True,1,1
